Surrogate model,dataset,Surrogate modeling method,accuracy,robustness,time
BF4_5kriging_cubic,BF4_5,kriging_cubic,0.074545579,0.172543163,115.1022
BF4_6kriging_cubic,BF4_6,kriging_cubic,0.057867094,0.172543163,103.3011
BF4_7kriging_cubic,BF4_7,kriging_cubic,-0.022999921,0.172543163,66.0834
BF4_8kriging_cubic,BF4_8,kriging_cubic,0.025740334,0.172543163,262.8507
BF4_9kriging_cubic,BF4_9,kriging_cubic,-0.343454016,0.172543163,213.0649
BF4_10kriging_cubic,BF4_10,kriging_cubic,0.075370911,0.172543163,272.9368
BF5_1kriging_cubic,BF5_1,kriging_cubic,-191741.0748,0.172543163,77.0466
BF5_2kriging_cubic,BF5_2,kriging_cubic,-39738.44884,0.172543163,144.0317
BF5_3kriging_cubic,BF5_3,kriging_cubic,-2.798408387,0.172543163,230.7332
BF5_4kriging_cubic,BF5_4,kriging_cubic,-5.107367838,0.172543163,269.1447
BF5_5kriging_cubic,BF5_5,kriging_cubic,-0.104043504,0.172543163,859.2579
BF5_6kriging_cubic,BF5_6,kriging_cubic,-0.453556084,0.172543163,1226.7499
BF5_7kriging_cubic,BF5_7,kriging_cubic,0.023261433,0.172543163,1733.8873
BF5_8kriging_cubic,BF5_8,kriging_cubic,0.001981067,0.172543163,2457.9554
BF5_9kriging_cubic,BF5_9,kriging_cubic,-0.04465523,0.172543163,2645.6079
BF5_10kriging_cubic,BF5_10,kriging_cubic,-0.059047903,0.172543163,3384.1991
BF6_1kriging_cubic,BF6_1,kriging_cubic,-0.657799232,0.172543163,6.2479
BF6_2kriging_cubic,BF6_2,kriging_cubic,0.277061342,0.172543163,6.7482
BF6_3kriging_cubic,BF6_3,kriging_cubic,0.098532949,0.172543163,29.7506
BF6_4kriging_cubic,BF6_4,kriging_cubic,0.09930752,0.172543163,49.2661
BF6_5kriging_cubic,BF6_5,kriging_cubic,0.099679321,0.172543163,121.42
BF6_6kriging_cubic,BF6_6,kriging_cubic,0.099917067,0.172543163,62.9426
BF6_7kriging_cubic,BF6_7,kriging_cubic,0.099935429,0.172543163,182.2781
BF6_8kriging_cubic,BF6_8,kriging_cubic,0.099980832,0.172543163,213.5916
BF6_9kriging_cubic,BF6_9,kriging_cubic,0.099993543,0.172543163,227.5735
BF6_10kriging_cubic,BF6_10,kriging_cubic,0.099997311,0.172543163,121.0193
BF7_1kriging_cubic,BF7_1,kriging_cubic,0.147633785,0.172543163,11.6037
BF7_2kriging_cubic,BF7_2,kriging_cubic,0.039428981,0.172543163,49.9768
BF7_3kriging_cubic,BF7_3,kriging_cubic,0.092396749,0.172543163,94.6867
BF7_4kriging_cubic,BF7_4,kriging_cubic,0.097941266,0.172543163,100.8709
BF7_5kriging_cubic,BF7_5,kriging_cubic,0.099059378,0.172543163,120.4972
BF7_6kriging_cubic,BF7_6,kriging_cubic,0.097818198,0.172543163,150.9591
BF7_7kriging_cubic,BF7_7,kriging_cubic,0.099257814,0.172543163,146.7518
BF7_8kriging_cubic,BF7_8,kriging_cubic,0.099539111,0.172543163,169.722
BF7_9kriging_cubic,BF7_9,kriging_cubic,0.099756715,0.172543163,185.7366
BF7_10kriging_cubic,BF7_10,kriging_cubic,0.099711253,0.172543163,512.1806
BF8_1kriging_cubic,BF8_1,kriging_cubic,-0.167945909,0.172543163,57.9702
BF8_2kriging_cubic,BF8_2,kriging_cubic,-0.497607336,0.172543163,107.0922
BF8_3kriging_cubic,BF8_3,kriging_cubic,0.086305083,0.172543163,139.7065
BF8_4kriging_cubic,BF8_4,kriging_cubic,0.077145311,0.172543163,163.1125
BF8_5kriging_cubic,BF8_5,kriging_cubic,0.08469799,0.172543163,189.8211
BF8_6kriging_cubic,BF8_6,kriging_cubic,0.097547624,0.172543163,309.9538
BF8_7kriging_cubic,BF8_7,kriging_cubic,0.082938738,0.172543163,738.4618
BF8_8kriging_cubic,BF8_8,kriging_cubic,0.090760922,0.172543163,951.3789
BF8_9kriging_cubic,BF8_9,kriging_cubic,0.096221516,0.172543163,1144.1845
BF8_10kriging_cubic,BF8_10,kriging_cubic,0.093064616,0.172543163,1331.1706
BF9_1kriging_cubic,BF9_1,kriging_cubic,-0.106686956,0.172543163,312.5094
BF9_2kriging_cubic,BF9_2,kriging_cubic,-0.003761626,0.172543163,2095.0177
BF9_3kriging_cubic,BF9_3,kriging_cubic,-0.014709621,0.172543163,4625.6662
BF9_4kriging_cubic,BF9_4,kriging_cubic,0.003735677,0.172543163,8259.7632
BF9_5kriging_cubic,BF9_5,kriging_cubic,-0.001359795,0.172543163,13161.2993
BF9_6kriging_cubic,BF9_6,kriging_cubic,-0.036662658,0.172543163,19758.9601
BF9_7kriging_cubic,BF9_7,kriging_cubic,0.01082678,0.172543163,25086.5194
BF9_8kriging_cubic,BF9_8,kriging_cubic,0.013189905,0.172543163,33061.5457
BF9_9kriging_cubic,BF9_9,kriging_cubic,0.015602864,0.172543163,41368.3846
BF9_10kriging_cubic,BF9_10,kriging_cubic,0.027932451,0.172543163,51907.6424
BF10_1kriging_cubic,BF10_1,kriging_cubic,-0.032037764,0.172543163,323.8786
BF10_2kriging_cubic,BF10_2,kriging_cubic,0.005501231,0.172543163,2239.3206
BF10_3kriging_cubic,BF10_3,kriging_cubic,0.006891838,0.172543163,4546.6135
BF10_4kriging_cubic,BF10_4,kriging_cubic,0.013618103,0.172543163,8622.4039
BF10_5kriging_cubic,BF10_5,kriging_cubic,0.016592398,0.172543163,14885.1455
BF10_6kriging_cubic,BF10_6,kriging_cubic,0.019769707,0.172543163,21372.1229
BF10_7kriging_cubic,BF10_7,kriging_cubic,0.026947655,0.172543163,28891.712
BF10_8kriging_cubic,BF10_8,kriging_cubic,0.026258235,0.172543163,38410.1561
BF10_9kriging_cubic,BF10_9,kriging_cubic,0.027327239,0.172543163,53570.1638
BF10_10kriging_cubic,BF10_10,kriging_cubic,0.031112082,0.172543163,65777.0876
BF11_1kriging_cubic,BF11_1,kriging_cubic,-1.735337272,0.172543163,8.6828
BF11_2kriging_cubic,BF11_2,kriging_cubic,0.200441115,0.172543163,14.2869
BF11_3kriging_cubic,BF11_3,kriging_cubic,-0.324700133,0.172543163,53.5515
BF11_4kriging_cubic,BF11_4,kriging_cubic,0.076371553,0.172543163,50.085
BF11_5kriging_cubic,BF11_5,kriging_cubic,0.074823816,0.172543163,51.1121
BF11_6kriging_cubic,BF11_6,kriging_cubic,0.094100512,0.172543163,145.1632
BF11_7kriging_cubic,BF11_7,kriging_cubic,0.068312472,0.172543163,158.6062
BF11_8kriging_cubic,BF11_8,kriging_cubic,0.084660494,0.172543163,196.0914
BF11_9kriging_cubic,BF11_9,kriging_cubic,0.096776496,0.172543163,236.0331
BF11_10kriging_cubic,BF11_10,kriging_cubic,0.095889134,0.172543163,283.6306
BF12_1kriging_cubic,BF12_1,kriging_cubic,-2.407053969,0.172543163,90.7373
BF12_2kriging_cubic,BF12_2,kriging_cubic,-0.015023263,0.172543163,154.4161
BF12_3kriging_cubic,BF12_3,kriging_cubic,0.06855914,0.172543163,228.4601
BF12_4kriging_cubic,BF12_4,kriging_cubic,0.079638099,0.172543163,332.9837
BF12_5kriging_cubic,BF12_5,kriging_cubic,0.089966964,0.172543163,1002.6031
BF12_6kriging_cubic,BF12_6,kriging_cubic,0.090978028,0.172543163,1366.7982
BF12_7kriging_cubic,BF12_7,kriging_cubic,0.09040504,0.172543163,1944.7452
BF12_8kriging_cubic,BF12_8,kriging_cubic,0.094155123,0.172543163,2586.6581
BF12_9kriging_cubic,BF12_9,kriging_cubic,0.09159772,0.172543163,3591.816
BF12_10kriging_cubic,BF12_10,kriging_cubic,0.093624141,0.172543163,4241.475
BF13_1kriging_cubic,BF13_1,kriging_cubic,0.003817026,0.172543163,334.9631
BF13_2kriging_cubic,BF13_2,kriging_cubic,0.049264798,0.172543163,1494.6642
BF13_3kriging_cubic,BF13_3,kriging_cubic,0.03656247,0.172543163,3065.4905
BF13_4kriging_cubic,BF13_4,kriging_cubic,0.092132864,0.172543163,5989.3792
BF13_5kriging_cubic,BF13_5,kriging_cubic,0.031208739,0.172543163,9211.2323
BF13_6kriging_cubic,BF13_6,kriging_cubic,0.071257292,0.172543163,13061.0808
BF13_7kriging_cubic,BF13_7,kriging_cubic,0.091075817,0.172543163,17820.8737
BF13_8kriging_cubic,BF13_8,kriging_cubic,0.094716986,0.172543163,22908.9011
BF13_9kriging_cubic,BF13_9,kriging_cubic,0.09365453,0.172543163,30722.4518
BF13_10kriging_cubic,BF13_10,kriging_cubic,0.094274904,0.172543163,33931.4643
BF14_1kriging_cubic,BF14_1,kriging_cubic,-68.96630925,0.172543163,4.9999
BF14_2kriging_cubic,BF14_2,kriging_cubic,-0.257966484,0.172543163,5.3909
BF14_3kriging_cubic,BF14_3,kriging_cubic,-0.063677788,0.172543163,5.1326
BF14_4kriging_cubic,BF14_4,kriging_cubic,-1.451963789,0.172543163,14.638
BF14_5kriging_cubic,BF14_5,kriging_cubic,-0.101466761,0.172543163,25.2184
BF14_6kriging_cubic,BF14_6,kriging_cubic,-1.18200453,0.172543163,26.8167
BF14_7kriging_cubic,BF14_7,kriging_cubic,-0.074044221,0.172543163,44.033
BF14_8kriging_cubic,BF14_8,kriging_cubic,-0.17204629,0.172543163,53.9314
BF14_9kriging_cubic,BF14_9,kriging_cubic,-0.022575753,0.172543163,53.8486
BF14_10kriging_cubic,BF14_10,kriging_cubic,-0.151116843,0.172543163,60.4548
BF15_1kriging_cubic,BF15_1,kriging_cubic,-0.407777337,0.172543163,4.584
BF15_2kriging_cubic,BF15_2,kriging_cubic,-0.034234579,0.172543163,4.8582
BF15_3kriging_cubic,BF15_3,kriging_cubic,-0.223176659,0.172543163,5.2353
BF15_4kriging_cubic,BF15_4,kriging_cubic,-0.187081202,0.172543163,30.7901
BF15_5kriging_cubic,BF15_5,kriging_cubic,-0.044182506,0.172543163,30.3306
BF15_6kriging_cubic,BF15_6,kriging_cubic,-0.00727604,0.172543163,39.3595
BF15_7kriging_cubic,BF15_7,kriging_cubic,-0.023877396,0.172543163,49.253
BF15_8kriging_cubic,BF15_8,kriging_cubic,0.013025513,0.172543163,55.7945
BF15_9kriging_cubic,BF15_9,kriging_cubic,0.004471083,0.172543163,58.5153
BF15_10kriging_cubic,BF15_10,kriging_cubic,0.003308873,0.172543163,69.0676
BF16_1kriging_cubic,BF16_1,kriging_cubic,-2.803442742,0.172543163,4.0279
BF16_2kriging_cubic,BF16_2,kriging_cubic,-2.427206638,0.172543163,4.2328
BF16_3kriging_cubic,BF16_3,kriging_cubic,-0.547607247,0.172543163,5.7155
BF16_4kriging_cubic,BF16_4,kriging_cubic,-19.1818928,0.172543163,24.2253
BF16_5kriging_cubic,BF16_5,kriging_cubic,-0.204137565,0.172543163,27.9103
BF16_6kriging_cubic,BF16_6,kriging_cubic,65535,0.172543163,38.3677
BF16_7kriging_cubic,BF16_7,kriging_cubic,-1.677201758,0.172543163,46.1295
BF16_8kriging_cubic,BF16_8,kriging_cubic,-0.612609787,0.172543163,53.9645
BF16_9kriging_cubic,BF16_9,kriging_cubic,-0.191830487,0.172543163,62.6538
BF16_10kriging_cubic,BF16_10,kriging_cubic,-0.093232979,0.172543163,64.5822
BF17_1kriging_cubic,BF17_1,kriging_cubic,0.132557243,0.172543163,12.8157
BF17_2kriging_cubic,BF17_2,kriging_cubic,0.095401492,0.172543163,57.3265
BF17_3kriging_cubic,BF17_3,kriging_cubic,0.099156983,0.172543163,95.82
BF17_4kriging_cubic,BF17_4,kriging_cubic,0.097208525,0.172543163,112.4953
BF17_5kriging_cubic,BF17_5,kriging_cubic,0.099147313,0.172543163,140.3849
BF17_6kriging_cubic,BF17_6,kriging_cubic,0.098392403,0.172543163,143.5048
BF17_7kriging_cubic,BF17_7,kriging_cubic,0.099089828,0.172543163,155.3504
BF17_8kriging_cubic,BF17_8,kriging_cubic,0.099482393,0.172543163,178.1441
BF17_9kriging_cubic,BF17_9,kriging_cubic,0.099503832,0.172543163,708.0469
BF17_10kriging_cubic,BF17_10,kriging_cubic,0.099754611,0.172543163,552.057
BF18_1kriging_cubic,BF18_1,kriging_cubic,0.035472789,0.172543163,133.3745
BF18_2kriging_cubic,BF18_2,kriging_cubic,0.077707387,0.172543163,223.2559
BF18_3kriging_cubic,BF18_3,kriging_cubic,0.091283468,0.172543163,746.1451
BF18_4kriging_cubic,BF18_4,kriging_cubic,0.047111428,0.172543163,1616.3199
BF18_5kriging_cubic,BF18_5,kriging_cubic,0.094423168,0.172543163,2133.7964
BF18_6kriging_cubic,BF18_6,kriging_cubic,0.094055406,0.172543163,2877.7744
BF18_7kriging_cubic,BF18_7,kriging_cubic,0.095388435,0.172543163,3606.5191
BF18_8kriging_cubic,BF18_8,kriging_cubic,0.094901227,0.172543163,4626.1593
BF18_9kriging_cubic,BF18_9,kriging_cubic,0.094869865,0.172543163,6003.0811
BF18_10kriging_cubic,BF18_10,kriging_cubic,0.094499559,0.172543163,7260.2259
BF19_1kriging_cubic,BF19_1,kriging_cubic,-0.016335745,0.172543163,443.1995
BF19_2kriging_cubic,BF19_2,kriging_cubic,0.003204489,0.172543163,1995.358
BF19_3kriging_cubic,BF19_3,kriging_cubic,0.007254008,0.172543163,5114.9566
BF19_4kriging_cubic,BF19_4,kriging_cubic,0.01495133,0.172543163,9573.8586
BF19_5kriging_cubic,BF19_5,kriging_cubic,0.018413291,0.172543163,12691.3769
BF19_6kriging_cubic,BF19_6,kriging_cubic,0.025675787,0.172543163,17723.2407
BF19_7kriging_cubic,BF19_7,kriging_cubic,0.027357765,0.172543163,24945.1174
BF19_8kriging_cubic,BF19_8,kriging_cubic,0.029217588,0.172543163,31963.1626
BF19_9kriging_cubic,BF19_9,kriging_cubic,0.02741015,0.172543163,40656.9958
BF19_10kriging_cubic,BF19_10,kriging_cubic,0.032940217,0.172543163,50942.3475
BF20_1kriging_cubic,BF20_1,kriging_cubic,0.059644697,0.172543163,3.3903
BF20_2kriging_cubic,BF20_2,kriging_cubic,-0.065183006,0.172543163,3.2132
BF20_3kriging_cubic,BF20_3,kriging_cubic,-0.050241154,0.172543163,4.2531
BF20_4kriging_cubic,BF20_4,kriging_cubic,-0.057126361,0.172543163,21.8052
BF20_5kriging_cubic,BF20_5,kriging_cubic,0.004663128,0.172543163,27.3283
BF20_6kriging_cubic,BF20_6,kriging_cubic,-0.020610697,0.172543163,37.6299
BF20_7kriging_cubic,BF20_7,kriging_cubic,-0.008435492,0.172543163,45.1111
BF20_8kriging_cubic,BF20_8,kriging_cubic,-0.024249373,0.172543163,49.3757
BF20_9kriging_cubic,BF20_9,kriging_cubic,0.023500621,0.172543163,61.9432
BF20_10kriging_cubic,BF20_10,kriging_cubic,0.01721371,0.172543163,59.4458
BF21_1kriging_cubic,BF21_1,kriging_cubic,-1.792099017,0.172543163,4.1738
BF21_2kriging_cubic,BF21_2,kriging_cubic,0.214928235,0.172543163,4.3403
BF21_3kriging_cubic,BF21_3,kriging_cubic,0.212952506,0.172543163,6.9129
BF21_4kriging_cubic,BF21_4,kriging_cubic,0.015546425,0.172543163,16.9516
BF21_5kriging_cubic,BF21_5,kriging_cubic,0.038552225,0.172543163,29.6374
BF21_6kriging_cubic,BF21_6,kriging_cubic,0.003161663,0.172543163,41.8282
BF21_7kriging_cubic,BF21_7,kriging_cubic,0.051901697,0.172543163,51.1449
BF21_8kriging_cubic,BF21_8,kriging_cubic,0.061760249,0.172543163,60.0732
BF21_9kriging_cubic,BF21_9,kriging_cubic,0.058217296,0.172543163,68.7342
BF21_10kriging_cubic,BF21_10,kriging_cubic,0.015321579,0.172543163,72.0799
BF22_1kriging_cubic,BF22_1,kriging_cubic,-0.039255591,0.172543163,12.5373
BF22_2kriging_cubic,BF22_2,kriging_cubic,-0.024049847,0.172543163,56.1854
BF22_3kriging_cubic,BF22_3,kriging_cubic,-0.044418103,0.172543163,89.755
BF22_4kriging_cubic,BF22_4,kriging_cubic,-0.019099125,0.172543163,111.4393
BF22_5kriging_cubic,BF22_5,kriging_cubic,-0.000563802,0.172543163,129.1391
BF22_6kriging_cubic,BF22_6,kriging_cubic,0.004158237,0.172543163,134.3961
BF22_7kriging_cubic,BF22_7,kriging_cubic,0.023307283,0.172543163,287.3312
BF22_8kriging_cubic,BF22_8,kriging_cubic,0.017306365,0.172543163,198.6599
BF22_9kriging_cubic,BF22_9,kriging_cubic,0.02548902,0.172543163,395.093
BF22_10kriging_cubic,BF22_10,kriging_cubic,0.008047984,0.172543163,803.2076
BF23_1kriging_cubic,BF23_1,kriging_cubic,-0.028459652,0.172543163,119.3091
BF23_2kriging_cubic,BF23_2,kriging_cubic,-0.010126745,0.172543163,213.334
BF23_3kriging_cubic,BF23_3,kriging_cubic,0.013797397,0.172543163,632.6385
BF23_4kriging_cubic,BF23_4,kriging_cubic,0.014434825,0.172543163,1297.7959
BF23_5kriging_cubic,BF23_5,kriging_cubic,0.012967438,0.172543163,1843.1512
BF23_6kriging_cubic,BF23_6,kriging_cubic,0.001016538,0.172543163,2597.4065
BF23_7kriging_cubic,BF23_7,kriging_cubic,0.017614189,0.172543163,3498.8796
BF23_8kriging_cubic,BF23_8,kriging_cubic,0.021891238,0.172543163,4681.0073
BF23_9kriging_cubic,BF23_9,kriging_cubic,0.017842067,0.172543163,6164.1225
BF23_10kriging_cubic,BF23_10,kriging_cubic,0.026370393,0.172543163,7504.3674
BF24_1kriging_cubic,BF24_1,kriging_cubic,-0.012853164,0.172543163,322.0866
BF24_2kriging_cubic,BF24_2,kriging_cubic,-0.008007605,0.172543163,2149.7547
BF24_3kriging_cubic,BF24_3,kriging_cubic,0.00342789,0.172543163,4506.7212
BF24_4kriging_cubic,BF24_4,kriging_cubic,0.01103226,0.172543163,8202.0388
BF24_5kriging_cubic,BF24_5,kriging_cubic,0.008180744,0.172543163,12432.9552
BF24_6kriging_cubic,BF24_6,kriging_cubic,0.007728383,0.172543163,17828.3731
BF24_7kriging_cubic,BF24_7,kriging_cubic,0.01338386,0.172543163,24312.8729
BF24_8kriging_cubic,BF24_8,kriging_cubic,0.013815552,0.172543163,31745.039
BF24_9kriging_cubic,BF24_9,kriging_cubic,0.004407559,0.172543163,40943.8569
BF24_10kriging_cubic,BF24_10,kriging_cubic,0.011550056,0.172543163,51546.8862
BF25_1kriging_cubic,BF25_1,kriging_cubic,-38.64001752,0.172543163,3.0701
BF25_2kriging_cubic,BF25_2,kriging_cubic,-0.064386252,0.172543163,3.3893
BF25_3kriging_cubic,BF25_3,kriging_cubic,-0.108577845,0.172543163,3.8763
BF25_4kriging_cubic,BF25_4,kriging_cubic,-0.310058026,0.172543163,22.6153
BF25_5kriging_cubic,BF25_5,kriging_cubic,-0.049941218,0.172543163,25.2272
BF25_6kriging_cubic,BF25_6,kriging_cubic,65535,0.172543163,38.2707
BF25_7kriging_cubic,BF25_7,kriging_cubic,-0.095421751,0.172543163,40.2014
BF25_8kriging_cubic,BF25_8,kriging_cubic,-0.039079898,0.172543163,35.3467
BF25_9kriging_cubic,BF25_9,kriging_cubic,-0.031062168,0.172543163,56.253
BF25_10kriging_cubic,BF25_10,kriging_cubic,-0.689755738,0.172543163,53.3588
BF26_1kriging_cubic,BF26_1,kriging_cubic,-0.138568429,0.172543163,4.278
BF26_2kriging_cubic,BF26_2,kriging_cubic,0.093002368,0.172543163,4.6612
BF26_3kriging_cubic,BF26_3,kriging_cubic,-0.24344251,0.172543163,5.6395
BF26_4kriging_cubic,BF26_4,kriging_cubic,-1.459796255,0.172543163,29.3725
BF26_5kriging_cubic,BF26_5,kriging_cubic,-5.393204482,0.172543163,34.819
BF26_6kriging_cubic,BF26_6,kriging_cubic,-2.165620253,0.172543163,33.9838
BF26_7kriging_cubic,BF26_7,kriging_cubic,-0.311986675,0.172543163,50.0136
BF26_8kriging_cubic,BF26_8,kriging_cubic,-1.056083942,0.172543163,45.504
BF26_9kriging_cubic,BF26_9,kriging_cubic,-0.619660947,0.172543163,60.4196
BF26_10kriging_cubic,BF26_10,kriging_cubic,-0.351952718,0.172543163,66.5841
BF27_1kriging_cubic,BF27_1,kriging_cubic,-0.09414949,0.172543163,12.8554
BF27_2kriging_cubic,BF27_2,kriging_cubic,-0.055045229,0.172543163,58.2203
BF27_3kriging_cubic,BF27_3,kriging_cubic,-0.003557766,0.172543163,75.5695
BF27_4kriging_cubic,BF27_4,kriging_cubic,0.002317697,0.172543163,186.3655
BF27_5kriging_cubic,BF27_5,kriging_cubic,-0.001949597,0.172543163,127.9152
BF27_6kriging_cubic,BF27_6,kriging_cubic,-0.010413251,0.172543163,143.4369
BF27_7kriging_cubic,BF27_7,kriging_cubic,-0.009628401,0.172543163,163.3892
BF27_8kriging_cubic,BF27_8,kriging_cubic,-0.005142279,0.172543163,173.8388
BF27_9kriging_cubic,BF27_9,kriging_cubic,-0.001291782,0.172543163,264.3194
BF27_10kriging_cubic,BF27_10,kriging_cubic,-0.004750637,0.172543163,551.6289
BF28_1kriging_cubic,BF28_1,kriging_cubic,-0.062763331,0.172543163,140.6112
BF28_2kriging_cubic,BF28_2,kriging_cubic,-0.009700416,0.172543163,231.7551
BF28_3kriging_cubic,BF28_3,kriging_cubic,-0.012410499,0.172543163,650.671
BF28_4kriging_cubic,BF28_4,kriging_cubic,0.002833502,0.172543163,1375.7632
BF28_5kriging_cubic,BF28_5,kriging_cubic,-0.002717898,0.172543163,1934.2407
BF28_6kriging_cubic,BF28_6,kriging_cubic,-0.002249209,0.172543163,2722.6874
BF28_7kriging_cubic,BF28_7,kriging_cubic,0.007138073,0.172543163,3651.4845
BF28_8kriging_cubic,BF28_8,kriging_cubic,0.003092263,0.172543163,4777.0893
BF28_9kriging_cubic,BF28_9,kriging_cubic,-0.000309226,0.172543163,6271.9049
BF28_10kriging_cubic,BF28_10,kriging_cubic,-0.001113189,0.172543163,7535.5087
BF29_1kriging_cubic,BF29_1,kriging_cubic,-0.01828493,0.172543163,322.9095
BF29_2kriging_cubic,BF29_2,kriging_cubic,-0.009604511,0.172543163,2174.631
BF29_3kriging_cubic,BF29_3,kriging_cubic,-0.001781934,0.172543163,4476.4296
BF29_4kriging_cubic,BF29_4,kriging_cubic,-0.004511607,0.172543163,8352.6697
BF29_5kriging_cubic,BF29_5,kriging_cubic,-0.001049906,0.172543163,13550.679
BF29_6kriging_cubic,BF29_6,kriging_cubic,-0.001019023,0.172543163,24258.9486
BF29_7kriging_cubic,BF29_7,kriging_cubic,-0.000832172,0.172543163,30608.7537
BF29_8kriging_cubic,BF29_8,kriging_cubic,0.002547628,0.172543163,40068.5536
BF29_9kriging_cubic,BF29_9,kriging_cubic,0.000155639,0.172543163,48599.4845
BF29_10kriging_cubic,BF29_10,kriging_cubic,0.003320276,0.172543163,60909.4645
BF30_1kriging_cubic,BF30_1,kriging_cubic,-0.249678266,0.172543163,3.7755
BF30_2kriging_cubic,BF30_2,kriging_cubic,-0.124600587,0.172543163,3.3599
BF30_3kriging_cubic,BF30_3,kriging_cubic,0.023530941,0.172543163,4.0018
BF30_4kriging_cubic,BF30_4,kriging_cubic,65535,0.172543163,25.1929
BF30_5kriging_cubic,BF30_5,kriging_cubic,-0.102337301,0.172543163,25.705
BF30_6kriging_cubic,BF30_6,kriging_cubic,-0.02329901,0.172543163,34.4347
BF30_7kriging_cubic,BF30_7,kriging_cubic,-0.525798064,0.172543163,33.6887
BF30_8kriging_cubic,BF30_8,kriging_cubic,-0.077628933,0.172543163,42.6807
BF30_9kriging_cubic,BF30_9,kriging_cubic,0.017465139,0.172543163,45.7863
BF30_10kriging_cubic,BF30_10,kriging_cubic,-0.091245945,0.172543163,52.9416
BF31_1kriging_cubic,BF31_1,kriging_cubic,0.273623561,0.172543163,3.3667
